#{"t_start": 1776947530.581552, "env_id": "None"}
r,l,t
306.777056,190,13173.109054
313.437014,174,13174.813922
300.671062,166,13176.439546
303.344725,190,13178.305896
307.522461,190,13180.171733
298.216084,182,13181.961854
304.022136,168,13183.611791
301.935848,154,13185.127394
303.041263,187,13186.96185
303.49093,190,13191.913728
303.489023,181,13193.698754
308.805248,161,13195.279716
306.87684,190,13197.144796
297.815586,182,13198.937491
302.627281,166,13200.566151
298.926053,190,13202.431361
303.502011,185,13204.24745
303.370635,187,13206.083688
302.427438,166,13207.713036
302.134119,166,13209.343419
299.11322,190,13211.206743
303.978268,154,13212.716742
305.225093,190,13214.57995
301.823549,190,13216.447414
310.356333,174,13218.151793
303.303006,190,13220.016519
303.340845,157,13221.555915
301.780756,190,13223.423817
306.0232,190,13225.287805
300.651265,176,13227.012567
312.133403,179,13228.769417
308.476338,190,13230.629648
310.446955,190,13232.493547
304.788685,157,13234.038238
303.910461,185,13235.85199
297.806364,190,13237.716752
310.809825,174,13239.425339
311.620528,179,13241.184201
308.571628,178,13242.929218
312.549641,179,13244.686629
312.904295,174,13246.396887
298.11846,182,13248.187693
307.683307,190,13250.05393
304.439852,181,13251.828746
303.76582,179,13253.584259
304.266162,181,13255.359369
307.43579,190,13257.220204
297.290645,190,13259.100192
312.309069,179,13260.857073
301.164561,166,13262.486798
310.001199,161,13264.064549
307.753279,178,13265.810102
302.909387,166,13267.437154
299.265146,190,13269.301824
301.719191,185,13271.122071
307.200716,190,13272.992579
304.590281,190,13274.861108
308.59344,190,13276.725652
305.443171,157,13278.265611
308.042733,178,13280.011708
304.469651,157,13281.554248
302.566067,187,13283.3864
304.567211,190,13285.248041
305.849198,190,13287.113931
299.799244,176,13288.843146
304.635343,190,13293.723948
306.158325,190,13295.594732
302.359612,190,13297.460655
303.16526,185,13299.277901
303.884055,179,13301.037849
308.496407,190,13302.913428
306.027345,190,13304.779853
308.809163,178,13306.529154
304.839843,181,13308.296338
304.413262,190,13310.155215
303.232168,190,13312.020237
304.371723,157,13313.557151
311.24281,161,13315.13868
304.932932,190,13316.999533
303.294312,190,13318.863569
303.17984,185,13320.676756
303.765921,157,13322.219685
305.008097,190,13324.086773
306.24267,190,13325.949692
297.852286,182,13327.731607
301.41489,187,13329.563849
310.043926,161,13331.14376
304.985238,179,13332.903467
308.054249,178,13334.652556
301.327494,176,13336.379167
312.308541,174,13338.087132
312.180561,179,13339.844187
303.088018,154,13341.356624
306.622413,190,13343.223541
309.073832,161,13344.803926
300.19021,176,13346.53339
307.052433,178,13348.278825
303.309132,154,13349.79088
307.485484,190,13351.658324
299.45218,190,13353.522077
306.937263,190,13355.387026
305.564182,190,13357.25217
311.453429,179,13359.011447
303.334856,166,13360.645408
305.14833,157,13362.191328
302.015284,176,13363.922727
307.705667,190,13365.791586
304.449037,190,13367.661447
304.072974,185,13369.478285
297.685461,190,13371.34511
308.853547,178,13373.096557
304.263807,157,13374.643037
298.199927,190,13376.514376
296.143587,182,13378.304118
304.830432,154,13379.827719
311.072021,179,13381.604091
304.902453,179,13383.367057
300.749081,190,13385.239082
304.722206,190,13387.107526
299.536757,190,13388.977821
308.800144,190,13393.943718
305.674217,185,13395.764969
305.001995,154,13397.282407
303.128648,185,13399.105115
303.085148,166,13400.739659
303.8379,185,13402.559667
306.688275,190,13404.4299
312.270148,174,13406.143615
309.687446,190,13408.015926
306.507701,178,13409.768742
302.741773,190,13411.638595
312.205683,179,13413.403694
302.216665,187,13415.24866
303.438463,166,13416.878865
306.880969,190,13418.74699
303.908674,179,13420.50799
301.080229,168,13422.159612
304.872689,179,13423.918818
298.619638,182,13425.709302
303.90581,154,13427.228613
302.054477,187,13429.066898
304.634955,185,13430.884732
303.271271,185,13432.70672
304.10446,187,13434.549599
298.508197,190,13436.417054
297.218088,182,13438.207615
303.693356,166,13439.844034
297.823039,182,13441.634169
305.711612,157,13443.18396
307.590972,190,13445.061483
301.989194,168,13446.719176
308.796726,178,13448.478027
300.518652,190,13450.350819
301.640792,190,13452.227976
305.804567,157,13453.78156
311.964809,179,13455.550676
308.670531,190,13457.427498
311.38768,174,13459.13705
312.545956,174,13460.872961
306.039727,178,13462.630287
311.963666,179,13464.398489
311.02394,161,13465.988153
302.407853,168,13467.649551
304.958502,157,13469.203708
304.063642,157,13470.756939
304.21611,190,13472.636905
308.628198,190,13474.509271
304.236733,190,13476.381474
311.2578,174,13478.099051
303.384005,179,13479.864753
299.264395,190,13481.742131
310.412386,161,13483.329721
305.27682,190,13485.198805
300.869509,176,13486.930116
305.846137,190,13488.80011
297.453406,182,13490.594627
303.79613,187,13492.436978
304.235798,190,13497.445319
304.397557,190,13499.320782
307.483796,178,13501.074409
300.41054,190,13502.942783
305.055336,179,13504.70595
310.343975,161,13506.293679
302.465971,176,13508.030841
298.421848,190,13509.901738
304.241146,190,13511.774035
305.321989,190,13513.649334
297.008286,182,13515.4451
308.503256,190,13517.319076
298.797169,190,13519.19058
300.363014,154,13520.709046
302.768198,181,13522.491592
303.018817,187,13524.332967
305.082529,157,13525.876825
309.258938,161,13527.462843
301.817304,168,13529.121556
304.343909,157,13530.671423
299.608066,190,13532.547463
302.734869,154,13534.067986
302.119655,168,13535.72646
303.523492,157,13537.275337
305.615924,190,13539.14983
298.413535,190,13541.024478
311.45451,174,13542.74366
303.540718,190,13544.616652
299.08382,190,13546.492301
298.50418,190,13548.365945
308.257086,190,13550.244464
307.663647,190,13552.118084
302.08334,168,13553.775092
307.995922,190,13555.647314
302.91582,168,13557.302766
303.936247,190,13559.172625
304.554409,179,13560.937033
297.131427,182,13562.73
302.074805,168,13564.383986
302.855132,168,13566.035444
302.480264,166,13567.673665
304.12818,185,13569.495558
309.846362,161,13571.083265
298.700653,190,13572.968642
308.78805,161,13574.562956
307.196432,190,13576.446339
306.44985,178,13578.20862
312.215104,179,13579.97621
312.328279,179,13581.747002
296.60165,190,13583.62969
303.212633,179,13585.401199
302.242407,187,13587.250822
303.238676,187,13589.100235
301.677962,166,13590.743946
305.385279,190,13592.625688
305.109338,190,13597.628052
298.980286,190,13599.532118
301.938541,176,13601.286834
304.555872,190,13603.180989
303.621106,181,13604.984826
309.143583,178,13606.759861
304.181374,179,13608.545408
302.715461,176,13610.307551
307.465596,190,13612.205027
308.028405,178,13613.984157
302.405194,154,13615.525476
298.452875,190,13617.421448
310.38335,161,13619.026465
302.543537,154,13620.560261
310.650342,161,13622.165466
305.497529,179,13623.95197
310.88711,174,13625.686883
305.373989,190,13627.578102
301.703737,168,13629.249894
305.014097,190,13631.145618
296.586801,182,13632.963262
312.321818,174,13634.693526
301.173514,190,13636.583119
304.980372,157,13638.144908
304.913768,179,13639.923333
306.050043,190,13641.816286
298.426645,190,13643.707106
306.669576,190,13645.605241
307.235539,190,13647.501591
305.362618,179,13649.283556
304.954883,179,13651.065611
301.993825,166,13652.720363
311.117931,161,13654.325687
304.350691,190,13656.216885
301.191432,190,13658.110651
299.207882,190,13660.00141
309.046552,161,13661.60259
304.01592,181,13663.408411
310.657996,174,13665.1426
303.542185,185,13666.984398
297.711976,182,13668.796624
303.01508,190,13670.703944
304.549978,190,13672.592927
302.45385,166,13674.244558
299.121776,182,13676.053694
304.841221,181,13677.850273
302.710438,166,13679.501722
307.911451,178,13681.275149
308.051023,190,13683.164149
305.564056,179,13684.941423
302.907971,190,13686.831467
312.804274,179,13688.626035
305.278309,157,13690.194799
302.076716,166,13691.850696
308.867614,161,13693.45264
303.190539,181,13695.257819
301.667483,176,13697.010595
309.574372,161,13701.76353
302.90571,190,13703.658903
302.012245,181,13705.460479
301.141286,168,13707.140695
304.119163,190,13709.032102
310.819086,161,13710.635973
309.446331,161,13712.240457
305.59226,190,13714.141959
305.00017,190,13716.032774
303.449358,154,13717.56485
309.234689,161,13719.173991
299.738375,190,13721.070621
304.065966,179,13722.857661
310.193919,190,13724.751898
301.44498,190,13726.647811
301.869088,168,13728.324881
304.78174,190,13730.221467
302.710279,154,13731.758656
301.88434,176,13733.515502
305.138017,157,13735.08093
304.507152,190,13736.973404
303.784437,181,13738.77595
299.49151,190,13740.672649
303.39125,190,13742.569176
307.164088,190,13744.47012
304.941456,179,13746.258809
301.669695,168,13747.944609
301.998795,168,13749.620063
303.883698,157,13751.179763
310.948605,174,13752.914946
310.455239,161,13754.522955
306.835483,190,13756.423419
301.412928,187,13758.293041
310.671321,179,13760.08338
304.374075,185,13761.930714
304.691513,185,13763.779145
300.535971,190,13765.675668
298.465957,182,13767.490201
303.551947,168,13769.175248
311.549114,179,13770.96546
302.232063,154,13772.506198
313.901254,179,13774.293418
313.219113,174,13776.030529
304.254098,179,13777.82095
305.61067,190,13779.720398
305.170772,190,13781.613207
303.502661,185,13783.45943
296.17987,182,13785.269845
307.265419,190,13787.159322
305.891096,179,13788.938285
308.298952,190,13790.83674
309.508979,161,13792.441415
309.689884,190,13794.332356
304.081296,185,13796.171387
311.347632,174,13797.906842
306.36273,190,13799.801861
298.081101,190,13804.810564
312.353278,174,13806.53374
301.235811,176,13808.276614
305.52727,190,13810.155329
300.854675,176,13811.894939
299.56156,190,13813.776011
305.807309,190,13815.6553
302.249236,190,13817.531153
303.838994,190,13819.405869
296.611297,182,13821.202264
311.267728,179,13822.977747
305.060759,190,13824.855158
310.630563,178,13826.616934
297.814921,190,13828.497429
309.674442,161,13830.08886
301.506681,190,13831.9656
308.563493,161,13833.558187
301.425513,176,13835.298525
310.709549,161,13836.89318
302.416457,190,13838.773741
308.24813,190,13840.69275
302.87236,166,13842.340108
304.590191,190,13844.223562
311.351941,161,13845.817234
301.243336,168,13847.481312
301.995412,154,13849.00659
304.546145,190,13850.885046
307.911191,190,13852.762187
301.711148,176,13854.503466
304.891586,179,13856.27612
302.77765,154,13857.801278
311.283687,174,13859.525487
310.730469,190,13861.405234
302.600808,154,13862.92669
305.973629,190,13864.805879
310.394043,161,13866.397285
301.452531,166,13868.032712
307.773751,178,13869.795304
302.975606,185,13871.62652
301.692846,187,13873.488705
303.934626,179,13875.263191
302.02826,176,13877.021335
302.547175,166,13878.665999
301.721695,168,13880.324705
303.846794,185,13882.151608
304.069562,187,13883.999517
308.636851,190,13885.879831
305.30322,190,13887.760515
308.458131,190,13889.64462
304.022214,181,13891.436153
301.748907,166,13893.077772
302.888428,185,13894.907404
304.610028,157,13896.461312
302.829693,166,13898.104399
311.65449,161,13899.701387
312.021666,174,13901.419455
297.78693,182,13906.406658
304.274142,181,13908.207503
302.701893,190,13910.099313
302.423791,181,13911.900013
308.546279,178,13913.66783
304.122498,185,13915.508484
304.848934,179,13917.289707
302.767711,166,13918.94534
305.55744,157,13920.511564
308.077473,178,13922.286243
298.498115,190,13924.176761
304.946995,179,13925.953797
301.484891,168,13927.630909
310.59884,161,13929.233426
298.504568,182,13931.04213
309.836226,190,13932.932213
306.507969,190,13934.825744
311.147067,174,13936.561019
302.082452,166,13938.214033
299.773748,176,13939.970084
302.89243,181,13941.775493
298.217095,190,13943.666712
304.751414,157,13945.226632
302.427924,166,13946.881201
299.450611,190,13948.776603
310.848463,174,13950.51076
306.249451,190,13952.405668
302.097828,181,13954.211266
307.370195,178,13955.984544
302.681869,166,13957.637053
303.847798,190,13959.534343
302.370381,187,13961.39376
302.386468,154,13962.92684
311.576592,179,13964.707721
302.296778,187,13966.566338
301.705401,168,13968.237856
303.804533,166,13969.890449
304.900493,190,13971.781498
302.290025,157,13973.350236
306.691246,190,13975.23906
304.203616,190,13977.129995
300.533007,176,13978.882535
309.210849,161,13980.490125
303.920234,187,13982.34973
306.571269,190,13984.244027
302.444594,187,13986.104332
303.390426,166,13987.75897
305.041303,179,13989.544809
312.899677,179,13991.32455
302.254787,176,13993.078926
308.428874,178,13994.852069
311.616481,174,13996.584766
296.794196,182,13998.395609
302.186357,166,14000.045143
304.435018,181,14001.844409
305.317826,179,14003.618233
299.92541,190,14008.670943
303.397815,185,14010.515459
306.731808,190,14012.407444
305.180418,157,14013.965602
309.943165,161,14015.579148
301.637284,166,14017.23242
310.637043,190,14019.132288
312.573293,174,14020.870885
309.529072,161,14022.476188
304.018335,190,14024.365234
302.957528,187,14026.230849
305.401964,157,14027.799935
305.194605,190,14029.700305
304.674722,190,14031.599753
303.813168,181,14033.407152
308.44431,178,14035.190169
304.190666,185,14037.036401
312.760945,179,14038.821485
306.485887,190,14040.719536
303.40012,154,14042.255305
306.497622,190,14044.148562
305.928218,190,14046.038562
310.457461,161,14047.64352
301.777759,187,14049.51148
304.154664,179,14051.297359
300.976415,176,14053.050083
304.864684,190,14054.943805
303.39113,154,14056.484256
303.19256,181,14058.284299
303.526636,179,14060.066734
303.890857,187,14061.929246
312.66026,179,14063.710755
305.63485,190,14065.604502
303.145956,187,14067.467185
312.371827,179,14069.254721
304.280349,187,14071.118253
303.422107,185,14072.95902
309.153935,178,14074.733005
307.199441,190,14076.639416
301.1457,168,14078.314315
303.998739,190,14080.212545
303.427991,190,14082.108931
307.54608,190,14084.000199
305.435977,190,14085.894059
302.087903,166,14087.550005
296.93329,190,14089.439471
305.062967,157,14091.002114
303.096446,179,14092.781289
301.046032,185,14094.619401
304.649563,157,14096.181692
301.855142,166,14097.832468
301.736496,176,14099.585074
302.552321,187,14101.446388
300.997232,190,14103.341617
297.705549,182,14105.156836
297.221152,182,14106.968684
298.970881,182,14111.871222
308.89744,178,14113.645827
299.403696,190,14115.539248
303.022041,179,14117.324683
311.428886,179,14119.107487
307.764913,190,14121.000599
304.133952,179,14122.785751
303.552601,187,14124.654417
305.129807,190,14126.544399
304.999812,190,14128.439305
308.958032,190,14130.332028
297.427534,190,14132.224642
303.5326,190,14134.118367
308.773681,178,14135.893554
303.353437,181,14137.694885
311.049099,174,14139.438584
302.467589,168,14141.116844
312.475177,179,14142.904074
313.56203,179,14144.686687
306.806433,190,14146.571372
313.581554,179,14148.35275
309.780866,161,14149.953467
306.022508,190,14151.847876
312.406585,179,14153.637801
312.484635,179,14155.424704
300.706392,176,14157.179579
302.679094,187,14159.048844
303.831761,185,14160.890485
312.323167,179,14162.67822
304.837733,157,14164.244203
310.219836,174,14165.974162
303.087907,166,14167.627813
303.007357,187,14169.495629
309.41708,161,14171.102992
301.981831,154,14172.651207
