Fecha;Dias_Plantacion;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Riego_Recomendado_mm;Precip_Manana_mm;ETo_Manana_mm;Precio_Agua_Hoy
19/07/2005;88;635,2000;27,0600;8,4800;18,2225;64,6600;1,2600;0,0000;5,4000;21,3750;0,0000;7,1198;0,0229
20/07/2005;89;645,7450;30,5300;11,0900;18,5175;52,9400;1,4100;0,0000;6,0100;0,0000;0,0000;6,7267;0,0244
21/07/2005;90;656,1550;31,5900;10,8200;19,3875;51,3500;1,3800;0,1460;5,9800;0,0000;0,0000;6,3848;0,0283
22/07/2005;91;666,6250;29,5200;11,4200;20,1625;55,1500;1,4400;0,4720;5,8200;17,3380;0,4800;4,6221;0,0514
23/07/2005;92;676,3650;28,8600;10,6200;20,5250;56,9100;2,1300;0,5550;6,1800;0,0000;0,0000;5,7959;0,0230
24/07/2005;93;685,9100;25,4000;13,6900;20,1475;64,6500;2,6600;0,0000;5,7200;0,0000;0,0000;4,8005;0,0379
25/07/2005;94;694,6550;25,2000;12,2900;19,4750;67,7700;2,0000;0,0000;4,7800;0,0000;0,3580;3,5420;0,0480
26/07/2005;95;702,3250;24,4600;10,8800;19,0150;69,6200;1,2100;0,0000;3,7600;0,0000;0,8320;4,5401;0,0450
27/07/2005;96;709,9650;21,2700;14,0100;18,4125;75,9000;2,9800;0,7660;3,7800;0,0000;9,6190;4,9974;0,0385
28/07/2005;97;716,8400;22,3300;11,4200;17,5575;76,4000;3,0100;8,0450;4,5100;0,0000;0,0000;4,4908;0,0254
29/07/2005;98;721,4750;19,2700;9,8200;16,4975;67,0800;3,3800;0,1720;4,8500;0,0000;0,0000;4,9381;0,0299
30/07/2005;99;727,3750;21,8000;7,0200;15,4225;63,5200;1,5200;0,0000;4,8300;27,8850;0,6780;5,9980;0,0200
31/07/2005;100;733,9050;23,0600;7,6200;14,9025;64,3900;1,6000;0,1760;4,8600;0,0000;0,0000;6,1361;0,0368
01/08/2005;101;739,7050;21,6000;8,4100;14,5550;64,0900;2,5900;0,0740;5,0100;0,0000;0,1550;4,1188;0,0265
02/08/2005;102;746,4700;23,5300;5,5600;14,7375;63,3300;1,3500;0,1560;4,8000;0,0000;0,1380;4,5660;0,0289
03/08/2005;103;754,6050;26,2700;7,4200;15,3375;63,6200;1,2000;0,0000;5,0600;0,0000;0,4790;6,9313;0,0508
04/08/2005;104;763,6350;28,0600;7,7500;15,9150;58,2300;0,9700;0,0000;5,1600;28,2210;0,0000;6,1215;0,0403
05/08/2005;105;773,4650;29,6600;7,2900;16,9325;53,3800;1,2900;0,0000;5,5700;0,0000;0,5250;4,5777;0,0303
06/08/2005;106;782,9950;29,0600;8,8800;17,9600;53,9900;1,2900;0,1310;5,4300;0,0000;0,6390;4,2589;0,0437
07/08/2005;107;793,0700;31,1300;10,1500;18,8475;57,8500;1,1500;0,0000;5,2000;0,0000;0,0000;4,7018;0,0392
08/08/2005;108;804,3800;30,3900;12,6200;19,6700;55,4600;1,4900;0,0000;5,1400;22,8500;0,6160;4,2623;0,0632
09/08/2005;109;813,4200;27,7300;10,3500;19,7900;64,2400;1,5000;0,3100;4,5100;0,0000;0,7090;3,6662;0,0501
10/08/2005;110;820,4250;21,4000;12,6100;19,2225;76,2000;1,9600;0,5500;3,2900;0,0000;0,6300;4,3616;0,0459
11/08/2005;111;828,6900;26,5300;9,8200;18,8675;57,8300;1,7000;0,0000;5,2300;0,0000;0,1560;5,0527;0,0211
12/08/2005;112;837,5850;27,7900;8,8800;18,1550;63,4200;1,2900;0,2730;5,0000;0,0000;0,7870;6,9270;0,0457
13/08/2005;113;847,2250;29,2600;10,0200;18,2075;59,5900;1,4100;0,5420;5,2700;25,9220;0,5150;5,1186;0,0292
14/08/2005;114;857,4300;29,8600;10,5500;19,0275;57,0400;1,4900;0,7720;5,3200;0,0000;0,0320;4,5146;0,0269
15/08/2005;115;867,5650;29,5900;10,6800;19,3075;60,5400;1,1900;0,0000;4,9400;0,0000;0,7210;6,5485;0,0461
16/08/2005;116;877,0100;27,4700;11,4200;19,7600;55,1600;2,2500;0,8100;5,0400;0,0000;0,1830;4,0802;0,0686
17/08/2005;117;885,2050;26,3900;9,8200;19,3150;63,3800;1,1500;0,2100;4,1400;0,0000;0,1460;4,9039;0,0315
18/08/2005;118;894,1650;27,9200;9,6800;18,7900;62,7600;1,5000;0,1180;5,0300;0,0000;0,6390;5,0593;0,0248
19/08/2005;119;900,0950;21,8600;7,4200;17,6150;62,2800;2,9100;0,0000;4,9100;29,8900;0,0000;4,5259;0,0557
20/08/2005;120;905,2600;20,3300;5,7600;16,0025;61,0900;2,8400;0,1920;4,5500;0,0000;0,3360;3,3288;0,0527
21/08/2005;121;910,8250;21,1300;5,0900;14,8850;62,9600;1,3500;0,1690;4,1200;0,0000;1,0280;3,3860;0,0503
22/08/2005;122;918,1550;24,6600;4,6200;14,0525;66,0600;1,3100;0,0000;4,2700;0,0000;0,3940;4,2287;0,0289
23/08/2005;123;925,3200;24,3300;7,0900;14,2250;68,3100;1,3500;0,0000;4,3100;0,0000;0,1540;3,3425;0,0468
24/08/2005;124;933,8500;27,0600;7,0200;15,0400;60,8300;1,5400;0,0000;4,7200;0,0000;0,4220;4,2905;0,0628
25/08/2005;125;943,4550;26,1900;13,0200;16,5225;60,5200;3,0400;0,0000;5,3000;30,3990;0,0000;4,2723;0,0518
26/08/2005;126;952,6250;25,5900;12,7500;17,5475;64,2000;1,5400;0,0960;4,5300;0,0000;0,0000;4,4385;0,0572
27/08/2005;127;962,0950;25,5300;13,4100;18,2900;65,5800;3,3800;0,1700;4,9500;0,0000;0,6160;4,1802;0,0371
28/08/2005;128;970,1350;25,6600;10,4200;18,6275;73,5000;1,2200;0,8210;3,9500;0,0000;0,6650;5,2059;0,0630
29/08/2005;129;979,8350;28,5200;10,8800;18,7400;65,4800;1,3200;0,9110;4,6100;0,0000;0,0000;4,6604;0,0375
30/08/2005;130;990,6800;31,7300;11,6900;19,2375;63,9000;1,4200;0,0000;5,0700;0,0000;0,0740;4,6903;0,0331
31/08/2005;131;1000,3150;27,5200;11,7500;19,2425;60,5700;1,6800;0,0000;4,6700;28,7540;0,0290;4,4194;0,0280
01/09/2005;132;1008,0750;25,5200;9,6200;18,9200;69,1000;1,1600;0,0000;4,0500;0,0000;0,2020;4,2923;0,0220
02/09/2005;133;1017,2800;28,0600;10,3500;18,6100;63,8200;1,5300;0,0000;4,6200;0,0000;0,3320;6,2242;0,0585
03/09/2005;134;1026,7400;28,9200;9,1500;18,1125;54,4200;1,6600;0,3550;4,9800;0,0000;0,4570;4,5737;0,0603
04/09/2005;135;1035,6750;27,5900;10,2800;18,1000;49,7400;2,1100;0,0000;5,1600;0,0000;1,3290;4,4437;0,0337
05/09/2005;136;1040,7850;19,2000;11,0200;17,6850;63,1200;4,2800;0,0340;4,4900;23,5240;0,0000;3,5444;0,0477
06/09/2005;137;1045,1600;18,4700;10,2800;16,4825;73,2000;3,0100;0,0000;3,0400;0,0000;0,1140;3,2059;0,0420
07/09/2005;138;1050,4950;20,6700;8,1500;15,2925;70,9000;1,6000;0,0000;3,0800;0,0000;0,9870;2,9554;0,0382
08/09/2005;139;1057,0950;23,2000;6,6900;14,3325;66,1200;1,6700;0,7990;3,8600;0,0000;0,0000;3,0857;0,0259
09/09/2005;140;1062,3300;20,4700;8,6100;14,1025;76,8000;2,7400;0,0000;3,0700;0,0000;1,4600;2,7369;0,0656
10/09/2005;141;1065,6000;16,5400;5,4900;13,4775;74,4000;3,1600;0,9490;2,8100;0,0000;0,9480;3,2368;0,0548
11/09/2005;142;1069,9350;18,6700;7,4900;13,1200;74,3000;2,8500;0,2600;3,3100;0,0000;0,3670;2,6928;0,0518
12/09/2005;143;1075,4000;20,9300;7,4800;12,8725;64,8300;1,5800;0,3080;3,1900;0,0000;0,2690;3,8627;0,0230
13/09/2005;144;1081,6650;22,5300;5,2200;12,7900;71,5000;1,1300;0,0000;3,3200;0,0000;0,2370;3,1231;0,0549
14/09/2005;145;1089,4250;25,5200;7,0900;13,8225;69,1500;1,1500;0,0340;3,7100;0,0000;0,5760;3,2270;0,0488
15/09/2005;146;1097,9550;27,0600;8,0200;14,9075;63,5700;1,2900;0,5600;3,8500;37,7690;0,6320;5,2081;0,0452
16/09/2005;147;1105,1550;24,4000;8,4800;15,4000;63,4000;2,4600;0,7110;4,3600;0,0000;0,2620;2,8296;0,0631
17/09/2005;148;1108,6600;17,0100;3,7500;14,7350;60,2700;3,6100;0,0000;3,5900;0,0000;0,4930;4,1659;0,0200
18/09/2005;149;1113,1550;18,9900;2,3500;13,5550;57,3600;1,7200;0,5100;3,3200;0,0000;0,7020;2,8200;0,0240
19/09/2005;150;1118,2200;20,1300;0,5600;11,7000;65,3300;1,0800;0,0000;3,0000;0,0000;0,7350;2,8832;0,0490
20/09/2005;151;1124,6500;22,8600;3,0900;10,6700;58,5000;1,2600;0,0000;3,3600;0,0000;0,2660;3,4774;0,0630
21/09/2005;152;1131,7500;24,2000;3,3500;11,1100;55,8600;1,3000;0,0000;3,4700;0,0000;0,3540;3,7806;0,0350
22/09/2005;153;1139,5150;25,5300;4,9600;12,1500;54,5200;1,5800;0,0000;3,8200;0,0000;0,0000;2,6551;0,0611
23/09/2005;154;1147,3100;25,5900;5,9600;13,6200;62,4700;1,4700;0,0000;3,4700;0,0000;0,3760;3,5169;0,0409
24/09/2005;155;1154,8100;25,0000;8,0200;14,7675;64,6300;1,8300;0,3950;3,6700;0,0000;0,0000;3,0394;0,0523
25/09/2005;156;1160,2450;20,8700;4,3600;14,9425;65,8100;2,8300;0,2520;3,4700;0,0000;1,8160;2,9123;0,0452
26/09/2005;157;1165,7100;20,9300;1,4200;13,7300;65,0100;1,2100;1,4090;2,9300;0,0000;0,0000;3,0122;0,0504
27/09/2005;158;1172,4400;23,4600;3,0900;13,0775;56,9700;1,0300;0,0000;2,9700;0,0000;0,3150;2,6679;0,0544
28/09/2005;159;1179,2050;23,5300;4,8900;12,3100;68,7700;1,1900;0,0000;2,8800;0,0000;0,1520;2,3794;0,0348
29/09/2005;160;1185,2700;22,1300;5,1600;12,1450;68,1400;1,0700;0,0000;2,7000;0,0000;0,0000;3,3091;0,0327
30/09/2005;161;1192,6300;24,7200;3,8200;12,9750;59,4000;1,0800;0,0000;3,0300;0,0000;0,0000;4,2719;0,0456
01/10/2005;162;1199,7600;24,2600;5,2900;13,1150;61,4900;1,9700;0,0000;3,5700;0,0000;0,0000;2,5585;0,0489
02/10/2005;163;1203,5950;17,6700;1,6900;12,0025;63,7500;1,8300;0,0000;2,7700;0,0000;0,2120;2,4918;0,0504
03/10/2005;164;1207,1950;17,2000;-0,5100;10,6725;68,0700;1,0100;0,0540;2,1400;0,0000;0,8890;2,1409;0,0660
04/10/2005;165;1211,6600;18,9300;-1,4400;9,2750;69,0200;1,0400;0,0000;2,3300;0,0000;0,2850;2,1473;0,0236
05/10/2005;166;1217,0900;20,8600;-0,9800;8,2200;59,0400;1,1300;0,0000;2,6100;0,0000;0,9520;2,1776;0,0240
06/10/2005;167;1222,8850;21,5900;1,0200;8,5150;59,2000;1,1300;0,0000;2,6300;0,0000;0,0000;2,3453;0,0670
07/10/2005;168;1229,0850;22,4000;1,7600;9,3175;60,8100;1,2000;0,0000;2,6500;0,0000;0,0000;2,5906;0,0463
08/10/2005;169;1235,6150;23,0600;1,4200;10,4700;53,8100;0,9500;0,0000;2,3800;0,0000;0,5670;2,4752;0,0402
09/10/2005;170;1241,9800;22,7300;5,2900;11,8100;55,9400;1,2100;0,3560;2,4600;0,0000;0,2510;1,7516;0,0447
10/10/2005;171;1246,6950;17,0800;12,3500;12,8550;86,0000;1,9400;0,0000;1,4500;0,0000;3,7860;1,6983;0,0200
11/10/2005;172;1252,4400;18,4800;13,0100;13,8875;84,6000;2,3300;2,5770;1,4900;0,0000;2,9970;0,9098;0,0636
12/10/2005;173;1254,8100;14,7400;6,5600;13,7300;90,6000;2,3300;4,4760;0,9800;0,0000;0,6080;0,8173;0,0439
13/10/2005;174;1254,8100;9,0800;5,6000;12,0350;86,6600;3,1100;0,3720;0,8700;0,0000;3,1590;1,6129;0,0498
14/10/2005;175;1256,6450;13,6700;3,1500;10,5600;83,5000;1,8800;2,0000;1,5300;0,0000;0,0000;1,3029;0,0401
15/10/2005;176;1258,2450;13,2000;1,5600;8,6150;84,2000;1,1400;0,0000;1,2200;0,0000;0,0680;1,6542;0,0605
16/10/2005;177;1261,7450;17,0000;4,4200;8,3475;75,3000;1,4100;0,0000;1,8500;0,0000;0,4620;1,0876;0,0686
17/10/2005;178;1263,2150;12,9400;7,8100;9,0550;87,9000;1,3900;0,5810;0,9000;0,0000;0,5820;1,9037;0,0200
18/10/2005;179;1265,8150;15,2000;6,2900;9,6850;73,1000;2,1800;0,8010;2,0400;0,0000;0,0000;1,5042;0,0650
19/10/2005;180;1269,2500;16,8700;4,7600;10,5525;75,0000;2,2800;0,3540;2,0000;0,0000;10,3080;0,7454;0,0278
20/10/2005;181;1270,0250;11,5500;7,1500;10,5275;94,1000;1,9800;9,9800;0,6800;0,0000;0,0630;1,1909;0,0407
21/10/2005;182;1272,3600;14,6700;5,5600;10,3875;87,2000;2,1100;0,0000;1,2100;0,0000;0,8100;2,3195;0,0476
22/10/2005;183;1275,5300;16,3400;7,9500;10,4900;81,7000;2,6800;0,7420;1,8700;0,0000;0,0000;1,3700;0,0406
23/10/2005;0;0,0000;16,6700;3,0900;10,1950;78,5000;1,5100;0,0000;1,7300;0,0000;0,5460;0,9689;0,0462
24/10/2005;0;0,0000;13,6700;2,4900;9,5650;90,2000;0,9200;0,0000;0,9700;0,0000;0,0000;1,0644;0,0200
25/10/2005;0;0,0000;17,2700;5,0900;9,9150;82,6000;0,8900;0,0000;1,2000;0,0000;0,0000;2,0398;0,0312
26/10/2005;0;0,0000;19,0700;7,3500;10,2500;74,1000;1,7200;0,0000;2,0500;0,0000;7,3600;1,5385;0,0326
27/10/2005;0;0,0000;15,6100;5,9600;10,5250;85,1000;2,6700;11,4100;1,4700;0,0000;5,1780;0,9432;0,0430
28/10/2005;0;0,0000;12,7400;9,3500;11,2000;92,7000;2,6200;3,7100;0,8600;0,0000;0,8800;1,4274;0,0200
29/10/2005;0;0,0000;15,6100;9,0200;11,3900;82,8000;3,7300;0,0000;1,4100;0,0000;12,6510;0,7612;0,0677
30/10/2005;0;0,0000;11,8900;9,6800;11,0725;92,0000;2,2800;14,2700;0,7400;0,0000;0,2840;1,1436;0,0503
31/10/2005;0;0,0000;12,2800;3,8200;10,4800;86,6000;2,2800;0,0000;1,0800;0,0000;0,0000;0,7408;0,0357
01/11/2005;0;0,0000;11,8900;3,4200;10,1000;90,0000;2,7000;0,0000;0,7800;0,0000;0,0000;1,5756;0,0493
02/11/2005;0;0,0000;14,2700;10,2200;10,0625;82,0000;3,9000;0,0000;1,4600;0,0000;1,1350;0,7229;0,0401
03/11/2005;0;0,0000;11,5500;6,2200;9,7175;90,4000;2,1700;1,1900;0,7200;0,0000;0,0000;1,4282;0,0416
04/11/2005;0;0,0000;10,3500;0,4900;9,0700;76,7000;2,8900;0,0000;1,4600;0,0000;0,3990;0,9421;0,0200
05/11/2005;0;0,0000;11,5400;-1,2400;7,7725;74,6000;0,9200;0,0000;1,0200;0,0000;0,0000;0,9038;0,0773
06/11/2005;0;0,0000;12,4700;-2,9000;5,6800;79,5000;0,8700;0,0000;0,9700;0,0000;0,0000;0,8499;0,0518
07/11/2005;0;0,0000;13,2000;0,0900;4,4975;79,2000;0,7400;0,0000;0,9000;0,0000;3,7490;1,2742;0,0283
08/11/2005;0;0,0000;12,6900;-1,5800;4,2925;83,5000;2,5600;4,1600;1,3300;0,0000;0,0200;1,5616;0,0290
09/11/2005;0;0,0000;10,5500;1,9600;4,6925;71,3000;3,5800;0,0000;1,6900;0,0000;0,1770;1,3425;0,0350
10/11/2005;0;0,0000;12,4700;-2,0500;5,4325;71,0000;2,6500;0,0000;1,4800;0,0000;1,2800;0,8800;0,0326
11/11/2005;0;0,0000;13,7400;-2,7700;5,1625;72,1000;0,9700;0,0000;1,0700;0,0000;1,0030;0,9743;0,0205
12/11/2005;0;0,0000;8,2800;-1,1800;4,8050;83,2000;2,3100;0,0000;0,9700;0,0000;0,0000;1,2343;0,0451
13/11/2005;0;0,0000;7,5500;-1,8400;4,4825;75,4000;3,4100;0,0000;1,2300;0,0000;3,2930;1,1693;0,0200
14/11/2005;0;0,0000;12,4100;5,4200;4,8875;78,2000;2,3600;2,4900;1,2300;0,0000;0,0000;1,9549;0,0326
15/11/2005;0;0,0000;12,8000;3,6200;5,7450;69,4300;3,6400;0,0000;1,6900;0,0000;0,7660;1,4641;0,0252
16/11/2005;0;0,0000;13,7400;1,4900;6,6525;74,0000;2,3800;0,0000;1,4900;0,0000;0,6370;0,6144;0,0408
17/11/2005;0;0,0000;11,5400;-0,7100;6,6775;80,4000;1,2100;0,0000;0,8400;0,0000;0,0000;0,6150;0,0200
18/11/2005;0;0,0000;9,0200;-2,4400;5,5975;85,6000;1,1200;0,0000;0,6100;0,0000;0,0000;0,8076;0,0252
19/11/2005;0;0,0000;11,1500;6,0900;5,6925;79,8000;2,5200;0,0000;0,9900;0,0000;0,0000;0,9915;0,0415
20/11/2005;0;0,0000;11,2900;5,7600;5,9250;79,4000;2,7500;0,0000;1,1600;0,0000;0,2260;1,0278;0,0644
21/11/2005;0;0,0000;12,2700;3,0900;6,6825;79,2000;2,0300;0,0000;1,0100;0,0000;0,0000;1,5316;0,0503
22/11/2005;0;0,0000;13,8100;-1,8400;6,9725;73,5000;1,4900;0,0000;1,2300;0,0000;0,0000;1,2926;0,0328
23/11/2005;0;0,0000;14,2100;-4,4400;5,6400;61,9100;1,0500;0,0000;1,1000;0,0000;0,0000;0,7392;0,0567
24/11/2005;0;0,0000;8,9500;-4,9700;4,0850;71,7000;1,7600;0,0000;0,9600;0,0000;0,0720;0,8442;0,0314
25/11/2005;0;0,0000;7,4100;-2,6500;2,8550;81,2000;3,6300;0,0000;0,9000;0,0000;0,2810;0,6905;0,0359
26/11/2005;0;0,0000;3,6200;-5,1800;1,4700;80,3000;3,0600;0,0000;0,7100;0,0000;0,0000;0,6192;0,0200
27/11/2005;0;0,0000;5,5600;-2,9100;0,9775;81,8000;2,6700;0,0000;0,7700;0,0000;0,0000;0,4549;0,0200
28/11/2005;0;0,0000;5,5400;-5,5100;0,7925;82,9000;1,1000;0,0000;0,5400;0,0000;0,2600;0,9473;0,0514
29/11/2005;0;0,0000;6,6800;-3,1100;0,5025;79,4000;2,1800;0,0000;0,8600;0,0000;0,1580;0,7371;0,0461
30/11/2005;0;0,0000;8,6100;-3,0400;1,0250;80,8000;2,0100;0,0000;0,8000;0,0000;3,0320;0,6706;0,0289
01/12/2005;0;0,0000;6,2300;-2,1100;1,4650;90,5000;3,5100;2,9500;0,5900;0,0000;1,0920;1,0374;0,0386
02/12/2005;0;0,0000;7,0200;1,6800;2,3850;81,3000;3,4700;0,8600;0,9000;0,0000;1,0610;1,0147;0,0431
03/12/2005;0;0,0000;8,2800;-0,5100;3,1925;81,0000;2,8500;0,0000;1,0000;0,0000;0,0000;1,5657;0,0358
04/12/2005;0;0,0000;12,2700;4,4200;4,7025;75,4000;4,6100;0,0000;1,5600;0,0000;0,8640;0,9586;0,0374
05/12/2005;0;0,0000;7,6800;-2,6500;5,0300;75,3000;3,6100;0,0000;1,0400;0,0000;0,0000;0,7887;0,0559
06/12/2005;0;0,0000;7,1500;-1,3800;4,6775;83,2000;2,8700;0,0000;0,7600;0,0000;0,0250;0,8768;0,0327
07/12/2005;0;0,0000;9,6800;0,8800;4,8750;81,1000;1,9200;0,0000;0,7600;0,0000;0,0000;0,7682;0,0343
08/12/2005;0;0,0000;10,4800;2,1500;4,5500;81,8000;2,6900;0,0000;0,7600;0,0000;0,0240;0,8918;0,0649
09/12/2005;0;0,0000;13,4700;-2,5100;5,0650;78,8000;1,9200;0,0000;0,9400;0,0000;0,0000;0,8596;0,0269
10/12/2005;0;0,0000;10,2100;-5,2400;4,4450;76,5000;1,0100;0,0000;0,6800;0,0000;0,0000;1,2660;0,0331
11/12/2005;0;0,0000;16,3400;-4,7700;3,9525;50,3600;1,6300;0,0000;1,7000;0,0000;0,0490;1,6435;0,0341
12/12/2005;0;0,0000;11,6100;-1,4400;3,5625;54,1400;2,9500;0,0000;1,7700;0,0000;0,0980;1,0352;0,0291
13/12/2005;0;0,0000;10,0200;0,0300;3,1850;72,0000;3,3900;0,0000;1,2100;0,0000;0,3820;1,3192;0,0200
14/12/2005;0;0,0000;8,2100;-3,7100;3,5675;63,7700;3,2400;0,0000;1,3300;0,0000;0,1990;0,8008;0,0507
15/12/2005;0;0,0000;7,6800;-5,9100;2,6300;74,2000;1,4600;0,0000;0,7300;0,0000;0,5590;0,3875;0,0431
16/12/2005;0;0,0000;5,6800;-7,3100;0,9700;82,6000;0,9600;0,0000;0,3900;0,0000;0,0000;1,1553;0,0422
17/12/2005;0;0,0000;11,9400;-4,7100;0,8225;76,2000;2,5500;0,0000;1,1200;0,0000;0,6010;0,5462;0,0349
18/12/2005;0;0,0000;6,4100;-5,3100;0,0650;86,5000;0,9300;0,0000;0,4500;0,0000;0,3050;0,3440;0,0337
19/12/2005;0;0,0000;0,8800;-5,8400;-0,1750;88,8000;0,9900;0,0000;0,3700;0,0000;0,0000;0,7877;0,0398
20/12/2005;0;0,0000;7,1500;-7,1100;-0,0350;76,9000;1,4300;0,0000;0,7700;0,0000;0,0210;0,6841;0,0200
21/12/2005;0;0,0000;7,5500;-6,2400;-1,2875;78,7000;1,3800;0,0000;0,6300;0,0000;0,0000;0,5964;0,0422
22/12/2005;0;0,0000;11,9400;-7,7100;-1,2225;60,3900;1,3300;0,0000;1,1500;0,0000;0,0000;0,8270;0,0398
23/12/2005;0;0,0000;11,4000;-8,3100;-1,1825;61,8000;1,0300;0,0000;0,9000;0,0000;0,0000;0,5172;0,0410
24/12/2005;0;0,0000;7,0800;-9,5100;-1,5825;69,8600;0,9100;0,0000;0,5900;0,0000;0,0000;0,2402;0,0308
25/12/2005;0;0,0000;2,8900;-8,3800;-1,9000;84,9000;0,8500;0,0000;0,3300;0,0000;0,4920;0,2272;0,0290
26/12/2005;0;0,0000;3,3500;-6,7100;-2,0650;94,0000;0,6000;0,0000;0,2900;0,0000;0,0000;0,5250;0,0588
27/12/2005;0;0,0000;7,0800;-0,4500;-1,0525;91,3000;1,6300;0,0000;0,5300;0,0000;0,0000;0,6074;0,0303
28/12/2005;0;0,0000;4,2700;-5,7800;-0,3500;76,9000;1,5600;0,0000;0,6500;0,0000;0,0000;0,8900;0,0468
29/12/2005;0;0,0000;7,6900;-1,7800;1,3475;84,8000;3,1800;0,0000;0,8300;0,0000;1,2120;1,1613;0,0660
30/12/2005;0;0,0000;10,1500;4,9600;3,5775;78,5000;3,2800;0,0000;1,0900;0,0000;0,2440;1,1363;0,0200
31/12/2005;0;0,0000;8,8800;3,2900;4,2225;79,1000;3,2000;0,0000;1,0700;0,0000;0,0000;1,2418;0,0207
01/01/2006;0;0,0000;7,2100;-1,0400;5,0675;76,9000;3,9400;0,0000;1,1500;0,0000;0,0000;1,3426;0,0354
02/01/2006;0;0,0000;9,9500;-1,8400;4,9400;77,8000;2,9000;0,0000;1,1300;0,0000;0,0650;0,8185;0,0200
03/01/2006;0;0,0000;8,5500;-4,5100;3,4600;77,8000;1,9200;0,0000;0,8200;0,0000;0,0560;0,9444;0,0219
04/01/2006;0;0,0000;11,4700;-5,3100;2,6300;77,7000;1,4300;0,0000;0,8300;0,0000;0,0000;0,6021;0,0519
05/01/2006;0;0,0000;8,4800;-3,6400;2,4350;80,5000;1,4400;0,0000;0,6200;0,0000;0,0000;0,5209;0,0333
06/01/2006;0;0,0000;5,1500;1,1500;2,1325;90,7000;1,6400;0,0000;0,5000;0,0000;0,0000;0,4881;0,0411
07/01/2006;0;0,0000;5,4200;-0,2400;2,3675;86,9000;0,9800;0,0000;0,5200;0,0000;0,0000;0,4096;0,0453
08/01/2006;0;0,0000;6,1500;-0,0400;2,6875;85,4000;0,5400;0,0000;0,4600;0,0000;0,0000;0,8090;0,0453
09/01/2006;0;0,0000;7,8800;-5,1700;2,5150;79,4000;1,3800;0,0000;0,7700;0,0000;0,9920;0,6972;0,0524
10/01/2006;0;0,0000;5,9400;-6,5100;1,5125;81,3000;1,4500;0,0000;0,6300;0,0000;0,2090;0,4737;0,0223
11/01/2006;0;0,0000;5,1400;-5,7800;0,6400;85,8000;0,8200;0,0000;0,4500;0,0000;0,0000;0,3739;0,0296
12/01/2006;0;0,0000;7,2100;-5,9100;-0,3175;87,8000;0,8900;0,0000;0,4600;0,0000;0,0000;0,2885;0,0349
13/01/2006;0;0,0000;1,0800;-1,8400;-0,8675;98,9000;1,3200;0,0000;0,3000;0,0000;1,0530;0,3813;0,0278
14/01/2006;0;0,0000;2,8200;-1,5100;-0,1850;99,2000;0,9200;0,0000;0,3500;0,0000;0,1920;0,2520;0,0404
15/01/2006;0;0,0000;0,3500;-1,7800;-0,1325;100,0000;1,7300;0,0000;0,2700;0,0000;2,0770;0,3668;0,0476
16/01/2006;0;0,0000;5,0200;-4,3800;-0,1125;95,5000;0,6600;2,7900;0,3700;0,0000;0,4420;0,4316;0,0677
17/01/2006;0;0,0000;3,2200;-3,5800;0,0550;93,4000;0,7200;0,0000;0,3700;0,0000;0,0000;0,8843;0,0371
18/01/2006;0;0,0000;11,5400;-2,3100;0,7100;89,2000;1,8100;0,0000;0,8200;0,0000;0,2670;0,7143;0,0340
19/01/2006;0;0,0000;10,4100;-3,5800;1,4200;84,6000;1,1100;0,0000;0,6700;0,0000;0,3130;0,4071;0,0661
20/01/2006;0;0,0000;7,2800;-3,1800;2,1800;87,4000;0,6200;0,0000;0,4800;0,0000;0,2440;0,5383;0,0200
21/01/2006;0;0,0000;4,5500;-0,3100;2,7675;85,3000;0,8600;0,0000;0,5100;0,0000;0,0000;0,9169;0,0492
22/01/2006;0;0,0000;9,8700;-4,1000;2,5500;74,9000;0,9700;0,0000;0,7900;0,0000;0,6490;0,6582;0,0307
23/01/2006;0;0,0000;9,0700;-5,7800;1,9400;79,3000;0,7300;0,0000;0,6100;0,0000;0,0000;0,7802;0,0679
24/01/2006;0;0,0000;5,2100;-7,7700;0,9275;83,0000;1,4000;0,0000;0,6400;0,0000;0,3470;0,5324;0,0369
25/01/2006;0;0,0000;5,3400;-3,2400;0,2750;82,7000;0,9500;0,0000;0,6000;0,0000;0,4190;0,6240;0,0325
26/01/2006;0;0,0000;6,7500;-6,4400;-0,7400;80,8000;0,8100;0,0000;0,6300;0,0000;0,2400;1,0487;0,0252
27/01/2006;0;0,0000;2,4900;-6,5100;-1,4075;70,8000;2,9700;0,0000;1,0300;0,0000;0,7210;0,6742;0,0683
28/01/2006;0;0,0000;1,7500;-11,9200;-2,0925;80,1000;2,1800;0,0000;0,7300;0,0000;0,0000;0,9611;0,0200
29/01/2006;0;0,0000;3,0700;-9,5200;-2,8750;74,2000;1,7000;0,0000;0,8300;0,0000;0,0000;1,0179;0,0646
30/01/2006;0;0,0000;8,4100;-9,0400;-3,1175;71,7000;1,3800;0,0000;1,0800;0,0000;0,0790;1,0817;0,0688
31/01/2006;0;0,0000;9,8700;-6,1800;-2,3025;76,3000;1,3100;0,0000;0,9600;0,0000;0,3520;0,6742;0,0200
01/02/2006;0;0,0000;9,8100;-5,3700;-1,1350;83,4000;0,9800;0,0000;0,8100;0,0000;0,0910;0,6075;0,0738
