#{"t_start": 1776869739.7235544, "env_id": "None"}
r,l,t
317.496908,161,6037.331584
308.545967,190,6039.281271
315.98819,178,6041.161797
313.687287,190,6043.134535
316.693028,190,6045.075312
312.270815,179,6046.942043
314.355871,190,6048.88656
314.789559,190,6050.858595
313.580447,185,6052.799453
313.399686,176,6054.615515
311.465641,168,6056.390317
316.943248,161,6058.10437
312.826345,179,6059.952729
310.042388,182,6061.866379
316.100277,190,6063.826253
313.084163,176,6065.643478
310.832123,182,6067.576309
317.753044,174,6069.376986
311.536854,187,6071.378288
313.745624,168,6073.162802
317.021592,181,6075.077626
317.309934,179,6076.979852
313.600981,185,6078.917495
316.069418,154,6080.53089
315.776368,181,6082.409408
319.098466,161,6084.089985
313.034471,166,6088.820726
310.671278,187,6090.761182
312.524791,166,6092.538754
317.296801,161,6094.204717
308.274292,190,6096.208431
309.414512,190,6098.197697
312.53548,166,6099.919234
311.739744,190,6101.921744
315.837114,190,6103.88615
314.540435,190,6105.848448
310.071139,187,6107.783075
315.024779,190,6109.735644
311.550922,185,6111.680835
310.735536,190,6113.63578
315.035242,179,6115.471116
311.963852,176,6117.331888
312.856544,187,6119.284868
314.773408,190,6121.237866
313.603445,154,6122.89645
319.179262,179,6124.761796
315.641633,185,6126.701606
314.747344,157,6128.37059
315.378808,178,6130.204803
314.42045,190,6132.195845
312.055714,190,6134.16612
315.310051,178,6136.022324
312.627547,168,6137.749384
311.509177,179,6139.583123
311.981663,166,6141.317312
313.330966,168,6143.102776
312.019071,190,6145.056099
310.226686,190,6147.050566
313.026587,185,6149.066868
313.595933,181,6150.921058
312.267982,154,6152.56915
315.31959,161,6154.293564
315.145828,190,6156.219651
317.228752,161,6158.025789
312.727374,166,6159.870702
312.928039,179,6161.960692
308.393023,182,6164.063433
315.589875,178,6165.863345
313.518918,187,6167.801968
311.489044,154,6169.404841
313.254134,185,6171.441789
312.341547,154,6173.173088
312.598457,176,6175.121059
313.998701,185,6177.29675
311.533318,182,6179.369518
305.783844,190,6181.444245
315.574964,190,6183.516499
314.189201,168,6185.232785
316.668029,190,6187.202522
307.772641,182,6189.116162
312.132361,157,6190.73252
315.161731,178,6192.899174
313.703834,166,6198.070982
313.496177,181,6200.064841
313.828434,185,6201.962317
310.903737,190,6203.974834
315.428086,157,6205.605312
313.17522,168,6207.380111
312.670721,190,6209.359841
313.240421,157,6210.978777
318.769242,174,6212.785321
314.66749,190,6214.753135
313.275006,179,6216.580717
314.482692,190,6218.522881
317.823076,161,6220.185626
311.360259,190,6222.139151
319.651199,174,6223.98647
313.54428,181,6225.886619
319.131757,179,6227.791614
315.783925,178,6229.645723
311.135423,190,6231.58203
314.109051,190,6233.577749
311.118914,154,6235.191994
314.545151,178,6236.992224
311.805874,187,6238.896942
316.382034,190,6240.818795
313.356705,176,6242.655005
314.05433,185,6244.597937
312.953007,187,6246.497001
311.979753,176,6248.342042
315.937529,178,6250.186054
320.059484,179,6252.041506
313.533621,187,6254.1066
313.024882,157,6256.018419
312.431593,190,6258.419324
313.981707,190,6260.503946
309.469902,190,6262.653303
319.040256,161,6264.631291
310.077129,190,6266.704436
310.971252,190,6269.020602
314.576212,190,6271.085929
312.757369,181,6273.246281
316.70077,190,6275.381734
315.679411,190,6277.460966
311.430662,154,6279.053564
310.218867,187,6280.958263
311.837304,157,6282.594323
310.802171,190,6284.588534
313.157713,168,6286.302777
317.805681,179,6288.194673
316.962674,179,6290.049964
317.702743,161,6291.709724
312.484787,166,6293.465276
314.500898,190,6295.445912
315.021088,179,6297.296185
314.913014,168,6299.052634
308.897823,182,6300.918304
312.424938,187,6302.830814
309.647551,190,6307.729061
311.876501,187,6309.713957
312.087229,157,6311.346192
317.628778,179,6313.205351
313.610582,187,6315.18813
319.776684,174,6316.97407
316.259427,190,6318.949331
314.679951,168,6320.769711
314.000497,190,6322.795915
311.768259,190,6324.835994
310.538614,190,6326.834151
312.541441,190,6328.809753
314.595499,157,6330.445532
314.519642,168,6332.112617
314.78355,178,6333.869877
311.144454,190,6335.731517
312.172004,179,6337.493284
312.270621,176,6339.226082
314.2618,190,6341.076796
313.505471,179,6342.840144
308.950805,182,6344.618406
313.413858,190,6346.468534
317.686804,190,6348.319196
314.606683,181,6350.09359
310.415145,190,6351.950881
315.102188,185,6353.760187
314.191691,190,6355.609809
314.797263,187,6357.449079
312.293506,190,6359.301925
317.323088,161,6360.884693
312.07252,154,6362.399862
312.136372,168,6364.043829
317.939557,161,6365.624378
314.43376,190,6367.478097
309.832206,182,6369.256123
314.365961,190,6371.12545
311.136435,154,6372.638591
306.555606,190,6374.491887
310.686999,190,6376.342655
316.324045,178,6378.083383
310.879078,190,6379.957689
309.03668,182,6381.753791
318.278415,190,6383.610802
319.190751,179,6385.383579
315.400014,178,6387.128063
308.810907,190,6388.981154
311.140599,187,6390.808796
313.541024,157,6392.350126
317.359412,161,6393.930315
318.164398,174,6395.632615
312.275097,190,6397.483974
308.955069,190,6399.337613
308.272191,182,6401.128519
315.721433,178,6402.868214
311.705052,168,6404.514605
307.783899,182,6406.312404
311.112011,190,6411.170146
313.112834,166,6412.807471
314.657081,190,6414.665271
315.644484,178,6416.414926
313.880271,154,6417.939591
309.74449,190,6419.818658
315.406158,178,6421.565245
313.039022,166,6423.198347
312.659766,168,6424.853458
316.89429,190,6426.712794
319.275759,179,6428.468612
315.941733,178,6430.206904
316.101316,174,6431.9144
314.828494,185,6433.714264
311.81378,182,6435.506307
312.2415,187,6437.323346
316.637951,174,6439.021337
315.654056,178,6440.755581
312.822692,154,6442.26805
312.24191,185,6444.071109
311.186438,190,6445.917579
313.827856,179,6447.658969
313.563413,154,6449.177876
314.769864,157,6450.715366
309.194986,182,6452.508876
315.124941,154,6454.020877
312.786792,154,6455.536109
316.45755,190,6457.388845
314.500933,190,6459.234992
312.616431,190,6461.07641
313.6621,190,6462.918905
312.195587,181,6464.678881
312.324209,168,6466.317818
320.136234,179,6468.074577
314.555456,181,6469.833104
314.653669,166,6471.458204
312.947331,157,6473.002159
313.828452,185,6474.80221
310.907991,176,6476.520077
313.419335,176,6478.234446
318.201602,179,6479.983603
309.515339,182,6481.759616
310.543535,190,6483.620434
310.266696,190,6485.462424
313.858069,166,6487.083952
316.762104,190,6488.924723
318.198616,161,6490.503736
311.646684,190,6492.348264
315.702518,157,6493.891317
319.22749,179,6495.638758
311.686809,190,6497.50274
313.278239,176,6499.217313
312.676501,168,6500.861061
316.75988,190,6502.706772
311.47802,176,6504.422313
315.023013,157,6505.96173
314.78122,190,6510.864802
318.029936,174,6512.580672
312.263133,187,6514.438797
314.11027,176,6516.168447
315.333498,190,6518.064892
311.387562,185,6519.878157
311.810879,190,6521.738881
316.156252,190,6523.600217
315.18207,168,6525.27206
312.24568,176,6526.998993
315.011735,190,6528.858282
309.484112,190,6530.715206
317.702551,190,6532.574089
312.613027,179,6534.328151
313.125432,190,6536.184261
313.510051,190,6538.042683
319.846308,174,6539.754856
313.086178,166,6541.404159
316.62263,161,6542.994549
314.9132,157,6544.544677
312.041691,187,6546.37233
311.96717,176,6548.094848
315.698207,190,6549.956571
318.84073,179,6551.711856
309.87197,190,6553.566536
309.955764,190,6555.423463
305.620809,190,6557.296856
312.49561,166,6558.930664
313.469268,157,6560.480174
309.874353,182,6562.257569
312.041709,176,6563.982475
309.70089,182,6565.761817
307.009909,190,6567.617414
318.914396,161,6569.201859
317.797658,161,6570.78902
316.680332,190,6572.658799
311.691942,179,6574.420931
314.890846,178,6576.161926
309.022305,182,6577.942044
315.542819,185,6579.910808
313.568019,179,6581.828894
313.969454,190,6583.852869
316.369033,190,6585.87337
313.075476,168,6587.702354
313.502469,190,6589.562952
316.344794,161,6591.150556
318.687864,179,6592.909378
313.804176,185,6594.881154
315.773985,179,6596.798298
313.017458,166,6598.594098
312.93556,190,6600.461209
314.919959,181,6602.260202
313.453099,181,6604.031495
313.896676,181,6605.801338
317.95655,161,6607.388821
315.512902,185,6609.206445
315.427065,157,6613.629148
317.489726,179,6615.570039
313.629905,157,6617.301551
318.618866,179,6619.264189
316.876685,179,6621.345243
311.139091,190,6623.417547
312.18029,190,6625.484987
310.424208,190,6627.369397
315.796284,181,6629.16879
311.867353,190,6631.047838
316.409656,178,6632.829546
315.121043,190,6634.70729
318.321407,174,6636.437129
310.83774,179,6638.21056
314.440998,190,6640.090377
314.941176,168,6641.763397
318.110065,179,6643.541175
319.890369,161,6645.14541
313.086678,181,6646.94054
309.459563,176,6648.701709
313.946024,185,6650.534976
313.324358,179,6652.313621
313.049297,179,6654.091076
312.564243,154,6655.63043
314.712744,181,6657.428137
316.089413,190,6659.306343
318.624339,179,6661.085984
311.578867,176,6662.832213
314.12506,168,6664.551086
311.241346,187,6666.397708
314.199503,190,6668.275743
311.552553,190,6670.159814
308.991602,190,6672.036829
309.176226,182,6673.842665
311.720336,176,6675.588109
315.980734,161,6677.1906
316.251585,161,6678.794004
311.699586,182,6680.61253
313.943661,179,6682.391095
316.834818,190,6684.267869
313.387482,154,6685.806852
314.074517,166,6687.459401
309.710224,190,6689.340982
315.991386,190,6691.223063
311.975742,179,6693.004904
318.543387,190,6694.888255
316.389593,190,6696.780136
311.801825,187,6698.634156
316.190633,190,6700.517623
311.553366,190,6702.3984
316.061052,157,6703.969898
315.828444,190,6705.850144
315.370661,190,6707.730313
319.081155,174,6709.459311
317.961332,161,6711.080223
317.726581,161,6712.685825
312.403865,154,6717.267318
314.448748,190,6719.152761
316.874764,178,6720.922376
314.568894,190,6722.804187
311.574591,190,6724.691553
308.755913,182,6726.496356
315.462693,168,6728.191634
317.966941,179,6729.983155
314.440454,190,6731.869971
314.208419,185,6733.706653
313.674711,185,6735.540888
315.273831,181,6737.335401
310.61982,190,6739.218404
314.130305,187,6741.07113
313.085977,166,6742.743496
314.562897,187,6744.598641
313.938608,181,6746.394761
312.358094,190,6748.277022
314.764047,157,6749.85148
314.170895,185,6751.683393
313.885857,185,6753.516995
318.67699,161,6755.117726
313.381784,154,6756.673433
318.313574,174,6758.402247
315.847749,178,6760.178699
317.932472,190,6762.056848
315.051494,181,6763.850474
315.497841,178,6765.61661
314.997556,187,6767.467349
309.657011,190,6769.349955
311.728165,154,6770.891987
310.988016,190,6772.784265
313.189115,185,6774.619236
316.544287,178,6776.386799
313.976006,190,6778.272325
313.271878,190,6780.152599
315.886854,190,6782.033124
319.981577,174,6783.759829
313.496814,185,6785.591334
314.66302,166,6787.258942
314.404666,157,6788.831908
313.401833,190,6790.717577
312.709855,190,6792.600788
314.475683,157,6794.170588
317.191453,179,6795.95196
315.991985,181,6797.747537
309.181581,190,6799.631631
314.999651,190,6801.510714
312.034411,190,6803.426404
312.865772,166,6805.081883
313.466517,181,6806.880028
312.844134,154,6808.420199
315.646159,178,6810.189767
312.007589,187,6812.038755
314.328364,190,6813.919708
308.757965,182,6815.725519
311.121942,178,6820.529447
313.763454,190,6822.580834
311.254738,179,6824.52463
312.493392,166,6826.18648
312.927194,185,6828.055433
315.394787,157,6829.65084
315.068705,168,6831.349896
316.281725,174,6833.100796
312.43462,187,6834.987375
312.074547,190,6836.885102
313.221813,157,6838.468549
314.769978,185,6840.32061
315.549167,190,6842.221244
315.548364,168,6843.910921
312.677683,190,6845.80809
315.188988,190,6847.708934
315.533935,190,6849.612956
310.385685,187,6851.504155
313.634759,168,6853.195238
310.124931,190,6855.096297
314.392035,190,6856.994582
315.719173,190,6858.893798
312.765514,190,6860.792106
315.260039,168,6862.480276
315.496959,190,6864.386821
313.548563,161,6866.034547
317.703945,179,6867.830699
312.30227,190,6869.732255
313.660419,190,6871.633364
313.310104,187,6873.508384
312.78452,190,6875.409278
314.044709,185,6877.265116
312.114259,190,6879.16714
315.337316,190,6881.092744
308.992794,190,6882.998116
313.217564,166,6884.675876
314.153338,154,6886.234762
310.732345,190,6888.135341
318.540863,174,6889.88162
313.274416,190,6891.780765
313.546553,157,6893.368879
312.654367,187,6895.255886
312.740936,176,6897.02014
316.656295,190,6898.922633
314.86219,185,6900.778845
313.857251,187,6902.651093
313.366642,168,6904.338124
309.001127,182,6906.16382
314.051729,190,6908.082769
314.459702,187,6909.976257
312.109489,190,6911.878096
306.556316,190,6913.779594
313.220763,176,6915.54998
314.526265,190,6917.450042
317.663909,161,6919.07024
317.634692,179,6923.914915
313.03406,176,6925.6858
315.46808,181,6927.49806
318.001539,161,6929.136859
314.963633,154,6930.696491
312.288345,179,6932.49753
312.236849,185,6934.351149
313.927636,168,6936.045219
318.393712,174,6937.797093
313.486991,168,6939.487745
311.838545,176,6941.256256
311.388447,190,6943.175085
312.927242,154,6944.735089
312.923301,176,6946.506577
316.236871,190,6948.414186
310.988761,190,6950.314523
314.024658,185,6952.169968
316.609661,178,6953.962106
312.730921,190,6955.869936
315.34672,178,6957.655121
314.63744,185,6959.52469
310.934728,190,6961.427897
313.853401,190,6963.335892
318.052147,190,6965.245127
310.352736,182,6967.101062
311.573888,190,6969.007015
317.910558,161,6970.633959
319.674257,179,6972.428192
314.754627,181,6974.4053
313.944541,166,6976.253635
317.016861,190,6978.153483
312.426222,176,6979.923795
312.626376,168,6981.620377
312.390896,176,6983.392485
317.615592,161,6985.02283
314.027748,190,6986.931137
319.075077,161,6988.56312
313.349318,166,6990.253716
305.221866,190,6992.160842
314.151971,190,6994.091309
313.90798,166,6995.781263
317.176528,161,6997.423915
305.599017,190,6999.345882
317.413385,161,7000.983306
317.610612,190,7002.890991
317.176548,161,7004.519016
312.115612,181,7006.338137
314.045875,185,7008.17413
318.752241,174,7009.912177
313.676166,190,7011.782258
312.308108,166,7013.469874
311.483404,187,7015.313102
315.885195,190,7017.188543
317.636455,174,7018.911439
309.467311,190,7020.784049
312.744628,179,7022.553112
312.891138,176,7027.292164
318.919663,179,7029.059972
313.607674,185,7030.881649
314.024346,166,7032.523862
312.736738,187,7034.361233
317.139682,178,7036.114051
310.426725,190,7037.978124
309.471754,182,7039.771472
317.478442,174,7041.5051
313.504107,157,7043.05925
313.137945,166,7044.698591
312.771203,190,7046.56057
317.119154,174,7048.279926
314.893001,181,7050.069905
312.851808,187,7051.915819
318.643764,179,7053.681727
315.679453,190,7055.546291
312.74916,166,7057.203144
318.719827,179,7058.969582
317.853613,190,7060.838523
316.788369,161,7062.43482
317.840251,179,7064.204912
314.774702,181,7065.990231
309.767569,182,7067.784153
311.62654,166,7069.431087
316.04429,185,7071.267181
313.516999,187,7073.101285
317.965573,174,7074.813726
313.850758,181,7076.592165
313.620157,190,7078.461874
313.416124,168,7080.130826
317.928654,190,7081.999009
316.514282,190,7083.861793
315.577477,190,7085.727332
309.559533,182,7087.533515
310.551643,190,7089.399171
316.529677,190,7091.263692
314.126238,168,7092.919048
318.896331,174,7094.631952
313.803287,166,7096.269476
314.905457,157,7097.821489
312.506629,166,7099.476961
312.702045,187,7101.309253
315.601342,190,7103.170328
308.98948,190,7105.029068
315.619383,190,7106.891178
311.436786,176,7108.624524
315.507617,178,7110.380804
313.477335,185,7112.216176
318.307397,190,7114.246051
313.520233,157,7115.967702
310.560644,182,7117.763612
315.185627,181,7119.54305
313.38552,166,7121.18824
312.641111,185,7123.008954
317.289352,161,7124.605264
314.622568,190,7129.418069
314.378586,190,7131.454882
317.395252,190,7133.48367
313.614555,190,7135.513459
314.339958,187,7137.516042
315.832712,178,7139.432791
312.109989,190,7141.458794
312.489494,157,7143.178364
312.483885,176,7145.098552
308.122926,190,7147.121513
315.589584,178,7148.88999
312.97097,190,7150.776399
312.248971,185,7152.610921
316.039583,178,7154.531846
313.875951,157,7156.250666
313.09893,190,7158.129126
311.038169,190,7160.006609
316.067538,190,7162.051984
314.296233,166,7163.851574
313.519498,179,7165.775494
313.8417,166,7167.574745
311.049521,190,7169.60041
